8 NN, MiddlePhalanxTW, 0.564935064935065
9 NN, MiddlePhalanxTW, 0.538961038961039
1 NN, MoteStrain, 0.8785942492012779
3 NN, MoteStrain, 0.8618210862619808
4 NN, MoteStrain, 0.8626198083067093
5 NN, MoteStrain, 0.8514376996805112
6 NN, MoteStrain, 0.8506389776357828
7 NN, MoteStrain, 0.8258785942492013
8 NN, MoteStrain, 0.8498402555910544
9 NN, MoteStrain, 0.8130990415335463
1 NN, NonInvasiveFetalECGThorax1, 0.8290076335877863
3 NN, NonInvasiveFetalECGThorax1, 0.8269720101781171
4 NN, NonInvasiveFetalECGThorax1, 0.8346055979643766
5 NN, NonInvasiveFetalECGThorax1, 0.8269720101781171
6 NN, NonInvasiveFetalECGThorax1, 0.8330788804071246
7 NN, NonInvasiveFetalECGThorax1, 0.8284987277353689
8 NN, NonInvasiveFetalECGThorax1, 0.8290076335877863
9 NN, NonInvasiveFetalECGThorax1, 0.8223918575063613
1 NN, NonInvasiveFetalECGThorax2, 0.8798982188295166
3 NN, NonInvasiveFetalECGThorax2, 0.8849872773536895
4 NN, NonInvasiveFetalECGThorax2, 0.889058524173028
5 NN, NonInvasiveFetalECGThorax2, 0.8870229007633588
6 NN, NonInvasiveFetalECGThorax2, 0.8895674300254452
7 NN, NonInvasiveFetalECGThorax2, 0.8839694656488549
8 NN, NonInvasiveFetalECGThorax2, 0.8875318066157761
9 NN, NonInvasiveFetalECGThorax2, 0.8860050890585242
1 NN, OliveOil, 0.8666666666666667
3 NN, OliveOil, 0.8666666666666667
4 NN, OliveOil, 0.9
5 NN, OliveOil, 0.8
6 NN, OliveOil, 0.8333333333333334
7 NN, OliveOil, 0.8333333333333334
8 NN, OliveOil, 0.8333333333333334
9 NN, OliveOil, 0.7333333333333333
1 NN, OSULeaf, 0.5206611570247934
3 NN, OSULeaf, 0.5165289256198347
4 NN, OSULeaf, 0.4834710743801653
5 NN, OSULeaf, 0.4793388429752066
6 NN, OSULeaf, 0.47520661157024796
7 NN, OSULeaf, 0.4834710743801653
8 NN, OSULeaf, 0.45867768595041325
9 NN, OSULeaf, 0.44214876033057854
1 NN, PhalangesOutlinesCorrect, 0.7610722610722611
3 NN, PhalangesOutlinesCorrect, 0.7797202797202797
4 NN, PhalangesOutlinesCorrect, 0.789044289044289
5 NN, PhalangesOutlinesCorrect, 0.7785547785547785
6 NN, PhalangesOutlinesCorrect, 0.7808857808857809
7 NN, PhalangesOutlinesCorrect, 0.7785547785547785
8 NN, PhalangesOutlinesCorrect, 0.7832167832167832
9 NN, PhalangesOutlinesCorrect, 0.7750582750582751
1 NN, Phoneme, 0.10917721518987342
3 NN, Phoneme, 0.11286919831223628
4 NN, Phoneme, 0.12078059071729957
5 NN, Phoneme, 0.125
6 NN, Phoneme, 0.12974683544303797
7 NN, Phoneme, 0.12447257383966245
8 NN, Phoneme, 0.12447257383966245
9 NN, Phoneme, 0.12552742616033755
1 NN, Plane, 0.9619047619047619
3 NN, Plane, 0.9619047619047619
4 NN, Plane, 0.9619047619047619
5 NN, Plane, 0.9619047619047619
6 NN, Plane, 0.9619047619047619
7 NN, Plane, 0.9523809523809523
8 NN, Plane, 0.9523809523809523
9 NN, Plane, 0.9428571428571428
1 NN, ProximalPhalanxOutlineCorrect, 0.8075601374570447
3 NN, ProximalPhalanxOutlineCorrect, 0.8487972508591065
4 NN, ProximalPhalanxOutlineCorrect, 0.8487972508591065
5 NN, ProximalPhalanxOutlineCorrect, 0.8419243986254296
